uid,bid,click,buy,fav,cart,diff_day,normalization
8163500,27927,1,0,0,0,29,0.005319148936170213
8163500,10329,1,0,0,0,6,0.005319148936170213
8163500,4763,1,0,0,0,10,0.005319148936170213
8163500,221,1,0,0,0,12,0.005319148936170213
8163500,22393,1,0,0,0,3,0.005319148936170213
8163500,4040,1,0,0,0,3,0.005319148936170213
8163500,24892,1,0,0,0,28,0.005319148936170213
8163500,28065,1,0,0,0,12,0.005319148936170213
8163500,20279,1,0,0,0,10,0.005319148936170213
8163500,2257,21,0,0,0,4,0.11170212765957446
8163500,19466,3,0,0,0,10,0.015957446808510637
8163500,14848,1,0,0,0,15,0.005319148936170213
8163500,19814,1,0,0,0,4,0.005319148936170213
8163500,11080,2,0,0,0,3,0.010638297872340425
8163500,28891,1,0,0,0,17,0.005319148936170213
8163500,29084,1,0,0,0,4,0.005319148936170213
8163500,29547,1,0,0,0,3,0.005319148936170213
8163500,6148,3,0,0,0,10,0.015957446808510637
8163500,9653,1,0,0,0,11,0.005319148936170213
8163500,10788,2,0,0,0,10,0.010638297872340425
8163500,7692,1,0,0,0,10,0.005319148936170213
8163500,11203,4,0,0,0,14,0.02127659574468085
8163500,11793,1,0,0,0,28,0.005319148936170213
8163500,7045,1,0,0,0,21,0.005319148936170213
8163500,24598,1,0,0,0,3,0.005319148936170213
8163500,8676,1,0,0,0,4,0.005319148936170213
8163500,1222,1,0,0,0,11,0.005319148936170213
8163500,19417,2,0,0,0,10,0.010638297872340425
8163500,25260,2,0,0,0,10,0.010638297872340425
8163500,24979,1,0,0,0,15,0.005319148936170213
8163500,22577,1,0,0,0,11,0.005319148936170213
8163500,397,1,0,0,0,21,0.005319148936170213
8163500,18353,1,0,0,0,12,0.005319148936170213
8163500,10584,4,0,0,0,10,0.02127659574468085
8163500,15019,1,0,0,0,8,0.005319148936170213
8163500,6701,1,0,0,0,17,0.005319148936170213
8163500,6908,1,0,0,0,11,0.005319148936170213
8163500,5285,1,0,0,0,28,0.005319148936170213
8163500,12300,1,0,0,0,28,0.005319148936170213
8163500,2916,1,0,0,0,11,0.005319148936170213
8215250,8689,1,0,0,0,5,0.005319148936170213
8215250,14261,7,0,0,0,5,0.03723404255319149
8215250,14020,2,0,0,0,5,0.010638297872340425
9179500,12220,4,0,0,0,6,0.02127659574468085
9179500,11196,59,2,0,0,23,0.324468085106383
9352750,23698,1,0,0,0,12,0.005319148936170213
9352750,5151,1,0,0,0,19,0.005319148936170213
9807250,14938,1,0,0,0,5,0.005319148936170213
9807250,18905,14,3,0,0,22,0.09042553191489362
9807250,17271,1,0,0,0,7,0.005319148936170213
9807250,22442,1,0,0,0,24,0.005319148936170213
9807250,9486,1,0,0,0,1,0.005319148936170213
9807250,24606,1,0,0,0,17,0.005319148936170213
9807250,18589,1,0,0,0,22,0.005319148936170213
9807250,28787,2,0,0,0,17,0.010638297872340425
9807250,14400,7,0,0,0,15,0.03723404255319149
9807250,7868,48,6,0,0,7,0.2872340425531915
9807250,1257,1,0,0,0,22,0.005319148936170213
9807250,12844,2,0,0,0,3,0.010638297872340425
9807250,24088,3,0,0,0,17,0.015957446808510637
9807250,4520,1,0,0,0,4,0.005319148936170213
9807250,27096,3,0,0,0,22,0.015957446808510637
9807250,25312,1,0,0,0,24,0.005319148936170213
9807250,611,1,0,0,0,15,0.005319148936170213
9807250,6505,2,0,0,0,16,0.010638297872340425
9807250,21885,24,0,0,0,17,0.1276595744680851
9807250,241,3,0,0,0,14,0.015957446808510637
9807250,5845,2,0,0,0,23,0.010638297872340425
9807250,5848,1,0,0,0,23,0.005319148936170213
9807250,11328,4,0,0,0,2,0.02127659574468085
9807250,15302,1,0,0,0,10,0.005319148936170213
9807250,17759,7,0,0,0,5,0.03723404255319149
9807250,4324,1,0,0,0,22,0.005319148936170213
9807250,2367,1,0,0,0,1,0.005319148936170213
9807250,8662,1,0,0,0,15,0.005319148936170213
9807250,1151,1,0,0,0,11,0.005319148936170213
9807250,3890,1,0,0,0,5,0.005319148936170213
9807250,6096,5,1,0,0,6,0.031914893617021274
9807250,23934,11,0,0,0,15,0.05851063829787234
9807250,27795,2,0,0,0,25,0.010638297872340425
9807250,26699,4,1,0,0,23,0.026595744680851064
9807250,7976,7,0,0,0,23,0.03723404255319149
9839750,28410,8,0,0,0,12,0.0425531914893617
9839750,19051,1,0,0,0,7,0.005319148936170213
9839750,25866,1,0,0,0,9,0.005319148936170213
9839750,20449,1,0,0,0,1,0.005319148936170213
9839750,457,1,0,0,0,9,0.005319148936170213
9839750,6942,1,0,0,0,10,0.005319148936170213
9839750,25156,1,0,0,0,8,0.005319148936170213
9839750,11767,2,0,0,0,9,0.010638297872340425
9839750,4763,1,0,0,0,9,0.005319148936170213
9839750,11328,5,0,0,0,9,0.026595744680851064
9839750,646,1,0,0,0,1,0.005319148936170213
9839750,6096,1,0,0,0,12,0.005319148936170213
9839750,18281,3,0,0,0,7,0.015957446808510637
10972250,18697,1,0,0,0,21,0.005319148936170213
10972250,23779,10,1,0,0,16,0.05851063829787234
11158000,360,1,0,0,0,16,0.005319148936170213
11158000,5529,1,0,0,0,30,0.005319148936170213
11158000,20043,2,0,0,0,21,0.010638297872340425
11158000,11396,2,0,2,0,2,0.010638297872340425
11158000,290,7,0,0,0,3,0.03723404255319149
11158000,9000,1,0,0,0,2,0.005319148936170213
11158000,28410,1,0,0,0,1,0.005319148936170213
11158000,8637,5,1,0,0,17,0.031914893617021274
11158000,6101,5,0,0,0,2,0.026595744680851064
11158000,251,2,0,0,0,2,0.010638297872340425
11158000,15018,4,0,0,1,2,0.026595744680851064
11158000,21657,7,1,0,0,22,0.0425531914893617
11158000,21604,1,0,0,0,1,0.005319148936170213
11158000,239,4,2,0,0,1,0.031914893617021274
11158000,6520,1,0,0,0,2,0.005319148936170213
11158000,11080,2,0,0,0,2,0.010638297872340425
11158000,7868,16,3,0,0,2,0.10106382978723404
11158000,2783,1,0,0,0,21,0.005319148936170213
11158000,20835,2,0,0,1,3,0.015957446808510637
11158000,12076,1,1,0,0,3,0.010638297872340425
11158000,5043,1,0,0,0,1,0.005319148936170213
11158000,14020,1,0,0,0,28,0.005319148936170213
11158000,13160,1,0,0,0,22,0.005319148936170213
11158000,23338,1,0,0,0,2,0.005319148936170213
11494250,27513,1,0,0,0,12,0.005319148936170213
11494250,27509,14,0,0,0,9,0.07446808510638298
11494250,18805,5,0,0,0,2,0.026595744680851064
11494250,8676,11,0,0,0,3,0.05851063829787234
11734000,9660,1,0,0,0,5,0.005319148936170213
11734000,13647,2,0,0,0,5,0.010638297872340425
11734000,24168,1,0,0,0,27,0.005319148936170213
11734000,14490,51,1,0,0,14,0.2765957446808511
11734000,24022,1,0,0,0,27,0.005319148936170213
11734000,13281,1,0,0,0,5,0.005319148936170213
11734000,13084,2,1,0,0,27,0.015957446808510637
11734000,14261,2,0,0,0,28,0.010638297872340425
11734000,9716,1,0,0,0,25,0.005319148936170213
11734000,4986,1,0,0,0,27,0.005319148936170213
11734000,21400,2,0,0,0,10,0.010638297872340425
11734000,8569,1,0,0,0,27,0.005319148936170213
11734000,4651,1,0,0,0,5,0.005319148936170213
11734000,646,2,0,0,0,8,0.010638297872340425
11734000,23928,2,0,0,0,27,0.010638297872340425
11734000,28011,2,0,0,0,27,0.010638297872340425
11734000,20297,1,0,0,0,4,0.005319148936170213
11737250,6988,2,0,0,0,22,0.010638297872340425
11737250,17275,1,0,0,0,15,0.005319148936170213
11737250,10390,1,0,0,0,23,0.005319148936170213
11737250,23273,1,0,0,0,1,0.005319148936170213
11737250,599,1,0,1,0,10,0.005319148936170213
11782250,18002,2,1,0,0,9,0.015957446808510637
2006000,8122,1,0,0,0,2,0.005319148936170213
2006000,12705,1,0,0,0,2,0.005319148936170213
2088000,23403,1,0,0,0,3,0.005319148936170213
2088000,13020,2,0,0,0,3,0.010638297872340425
2088000,26722,2,0,0,0,13,0.010638297872340425
2088000,10014,1,0,0,0,28,0.005319148936170213
2088000,21919,1,0,0,0,7,0.005319148936170213
2088000,17657,1,0,0,0,9,0.005319148936170213
2088000,10381,2,0,0,0,9,0.010638297872340425
2088000,21110,1,0,0,0,9,0.005319148936170213
2088000,18730,1,0,0,0,6,0.005319148936170213
2088000,647,1,0,0,0,2,0.005319148936170213
2088000,17767,1,0,0,0,17,0.005319148936170213
2088000,6290,1,0,0,0,6,0.005319148936170213
2088000,14261,1,0,0,0,2,0.005319148936170213
2088000,2655,5,0,0,0,5,0.026595744680851064
2088000,20846,3,0,0,0,5,0.015957446808510637
2088000,6617,1,0,0,0,1,0.005319148936170213
2088000,3720,2,0,0,0,5,0.010638297872340425
3396250,15534,3,0,0,0,26,0.015957446808510637
3396250,7354,1,0,0,0,27,0.005319148936170213
3396250,12327,1,0,0,0,26,0.005319148936170213
3396250,29077,2,1,0,0,28,0.015957446808510637
3846250,17449,1,0,0,0,27,0.005319148936170213
3846250,15639,1,0,0,0,14,0.005319148936170213
3846250,21563,4,0,0,0,13,0.02127659574468085
3846250,20470,1,0,0,0,14,0.005319148936170213
3846250,20127,1,0,0,0,27,0.005319148936170213
3846250,4731,1,0,0,0,27,0.005319148936170213
3846250,26722,4,0,0,0,14,0.02127659574468085
3846250,12352,20,0,0,0,8,0.10638297872340426
3846250,8231,3,0,0,0,14,0.015957446808510637
3846250,23143,1,0,0,0,21,0.005319148936170213
3846250,16301,1,0,0,0,3,0.005319148936170213
3846250,22147,1,0,0,0,13,0.005319148936170213
3846250,12220,3,0,0,0,1,0.015957446808510637
3846250,5464,1,0,0,0,6,0.005319148936170213
3846250,28425,1,0,0,0,1,0.005319148936170213
3846250,11724,1,0,0,0,14,0.005319148936170213
3846250,4509,1,0,0,0,13,0.005319148936170213
4370750,6398,1,0,0,0,3,0.005319148936170213
4370750,15584,2,0,0,0,18,0.010638297872340425
4370750,15716,4,0,0,0,4,0.02127659574468085
4370750,25424,1,0,0,0,16,0.005319148936170213
4370750,4078,4,1,0,0,15,0.026595744680851064
4370750,12910,3,0,0,0,25,0.015957446808510637
4370750,5799,1,0,0,0,8,0.005319148936170213
4370750,27092,1,0,0,0,18,0.005319148936170213
4370750,10329,1,0,0,0,15,0.005319148936170213
4370750,647,1,0,0,0,4,0.005319148936170213
4370750,6199,1,0,0,0,16,0.005319148936170213
4370750,21815,1,0,0,0,8,0.005319148936170213
4370750,11679,2,0,0,0,12,0.010638297872340425
4370750,16653,1,0,0,0,8,0.005319148936170213
4370750,7868,1,0,0,0,18,0.005319148936170213
4370750,20284,3,0,0,0,9,0.015957446808510637
4370750,18027,1,0,0,0,22,0.005319148936170213
4370750,21975,2,0,0,0,16,0.010638297872340425
4370750,2610,3,0,0,0,8,0.015957446808510637
4370750,2826,1,0,0,0,18,0.005319148936170213
4370750,4250,1,0,0,0,24,0.005319148936170213
4370750,17024,4,0,0,0,16,0.02127659574468085
4370750,1666,128,0,0,0,2,0.6808510638297872
4370750,27791,2,0,0,0,4,0.010638297872340425
4370750,25372,1,0,0,0,9,0.005319148936170213
4370750,2655,1,0,0,0,15,0.005319148936170213
65500,26288,1,0,0,0,14,0.005319148936170213
65500,7743,1,0,0,0,1,0.005319148936170213
65500,4620,1,0,0,0,14,0.005319148936170213
65500,5458,1,0,0,0,23,0.005319148936170213
65500,9138,2,0,0,0,16,0.010638297872340425
65500,24194,2,0,0,0,2,0.010638297872340425
65500,6895,1,0,0,0,15,0.005319148936170213
65500,17421,1,0,0,0,14,0.005319148936170213
65500,13955,1,0,0,0,21,0.005319148936170213
65500,16926,1,0,0,0,21,0.005319148936170213
65500,15810,1,0,0,0,7,0.005319148936170213
65500,20180,2,0,0,0,18,0.010638297872340425
65500,14073,1,0,0,0,17,0.005319148936170213
65500,11224,1,0,0,0,7,0.005319148936170213
65500,2999,8,0,0,0,11,0.0425531914893617
65500,24203,2,0,0,0,15,0.010638297872340425
65500,3977,2,0,0,0,28,0.010638297872340425
65500,11329,2,0,0,0,25,0.010638297872340425
65500,28855,1,0,0,0,7,0.005319148936170213
65500,20035,1,0,0,0,7,0.005319148936170213
65500,290,1,0,0,0,3,0.005319148936170213
65500,28463,7,0,0,0,21,0.03723404255319149
65500,9175,2,0,0,0,8,0.010638297872340425
65500,13909,1,0,0,0,25,0.005319148936170213
65500,22147,2,0,0,0,28,0.010638297872340425
65500,5443,16,2,0,0,11,0.09574468085106383
65500,25494,1,0,0,0,25,0.005319148936170213
65500,28230,1,0,0,0,1,0.005319148936170213
65500,6431,1,0,0,0,15,0.005319148936170213
65500,23793,3,0,0,0,23,0.015957446808510637
65500,27028,1,0,0,0,21,0.005319148936170213
65500,5799,1,0,0,0,20,0.005319148936170213
65500,22142,1,0,0,0,9,0.005319148936170213
65500,21533,1,0,0,0,2,0.005319148936170213
65500,24986,1,0,0,0,3,0.005319148936170213
65500,1512,2,0,0,0,3,0.010638297872340425
65500,24764,1,0,0,0,16,0.005319148936170213
65500,23482,1,0,0,0,9,0.005319148936170213
65500,5814,2,1,0,0,28,0.015957446808510637
65500,10622,1,0,0,0,21,0.005319148936170213
65500,27739,1,0,0,0,21,0.005319148936170213
65500,6092,2,0,0,0,2,0.010638297872340425
65500,10232,1,0,0,0,3,0.005319148936170213
65500,13574,1,0,0,0,2,0.005319148936170213
65500,11452,1,0,0,0,23,0.005319148936170213
65500,6190,1,0,0,0,3,0.005319148936170213
65500,8304,1,0,0,0,23,0.005319148936170213
65500,15988,1,0,0,0,17,0.005319148936170213
65500,29099,1,0,0,0,2,0.005319148936170213
65500,25488,1,0,0,0,2,0.005319148936170213
65500,10298,1,0,0,0,9,0.005319148936170213
65500,8637,1,0,0,0,3,0.005319148936170213
65500,13020,1,0,0,0,23,0.005319148936170213
65500,2513,1,0,0,0,4,0.005319148936170213
65500,21462,1,0,0,0,15,0.005319148936170213
65500,13853,1,0,0,0,3,0.005319148936170213
65500,13737,1,0,0,0,20,0.005319148936170213
65500,18024,1,0,0,0,21,0.005319148936170213
65500,27837,2,0,0,0,30,0.010638297872340425
65500,14020,1,0,0,0,11,0.005319148936170213
65500,11280,1,0,0,0,3,0.005319148936170213
65500,10831,1,0,0,0,23,0.005319148936170213
65500,20143,1,0,0,0,21,0.005319148936170213
65500,28687,7,1,0,0,21,0.0425531914893617
65500,27448,1,0,0,0,21,0.005319148936170213
65500,7070,2,0,0,0,25,0.010638297872340425
65500,7248,1,0,0,0,7,0.005319148936170213
65500,21659,1,0,0,0,8,0.005319148936170213
65500,25409,1,0,0,0,22,0.005319148936170213
65500,4571,2,0,0,0,3,0.010638297872340425
65500,25556,1,0,0,0,4,0.005319148936170213
65500,7490,1,0,0,0,22,0.005319148936170213
65500,9549,3,0,0,0,11,0.015957446808510637
65500,29084,1,0,0,0,16,0.005319148936170213
65500,23284,1,0,0,0,28,0.005319148936170213
65500,10894,1,0,0,0,17,0.005319148936170213
8072250,7645,1,0,0,0,8,0.005319148936170213
8072250,14894,1,1,0,0,17,0.010638297872340425
8072250,23143,3,1,0,0,15,0.02127659574468085
8072250,21838,1,0,0,0,8,0.005319148936170213
8072250,25324,1,0,0,0,7,0.005319148936170213
8072250,27033,32,1,0,0,3,0.17553191489361702
8072250,4078,1,0,1,0,27,0.005319148936170213
8072250,29099,1,0,0,0,2,0.005319148936170213
8072250,6098,2,0,0,0,7,0.010638297872340425
8072250,22095,1,0,0,0,28,0.005319148936170213
8072250,1831,1,0,0,0,29,0.005319148936170213
8072250,19514,3,1,0,0,11,0.02127659574468085
8072250,11196,3,1,0,0,15,0.02127659574468085
8072250,21148,1,0,0,0,8,0.005319148936170213
8072250,9786,1,0,0,0,11,0.005319148936170213
8072250,25169,2,0,0,0,8,0.010638297872340425
8072250,526,0,1,0,0,2,0.005319148936170213
8072250,20505,4,0,0,0,7,0.02127659574468085
8072250,29473,1,0,0,0,6,0.005319148936170213
8072250,8081,2,0,0,0,20,0.010638297872340425
8072250,22337,1,0,0,0,3,0.005319148936170213
8072250,22280,1,0,0,0,15,0.005319148936170213
8072250,22,26,1,0,0,6,0.14361702127659576
8072250,28357,1,0,0,0,27,0.005319148936170213
8072250,17013,1,0,0,0,20,0.005319148936170213
8072250,12977,1,0,0,0,15,0.005319148936170213
8072250,28553,3,0,0,0,1,0.015957446808510637
8072250,17227,3,0,1,0,7,0.015957446808510637
8072250,25556,1,0,0,0,3,0.005319148936170213
8072250,3433,1,0,0,0,3,0.005319148936170213
8072250,24922,1,0,0,0,3,0.005319148936170213
8072250,20846,1,0,0,0,8,0.005319148936170213
8072250,14020,3,1,0,0,15,0.02127659574468085
1492500,11679,9,1,0,0,8,0.05319148936170213
1492500,6918,1,0,0,0,19,0.005319148936170213
1492500,11080,1,0,0,0,3,0.005319148936170213
1492500,3228,1,0,0,0,4,0.005319148936170213
1492500,3627,16,0,0,0,7,0.0851063829787234
1492500,27052,1,0,0,0,1,0.005319148936170213
1492500,3350,2,0,0,0,13,0.010638297872340425
1492500,15437,1,0,0,0,7,0.005319148936170213
1492500,15874,1,0,0,0,19,0.005319148936170213
1492500,22943,1,0,0,0,12,0.005319148936170213
1492500,8689,8,0,0,0,15,0.0425531914893617
1492500,21838,4,0,0,0,13,0.02127659574468085
1492500,26737,1,0,0,0,13,0.005319148936170213
1492500,11087,1,0,0,0,28,0.005319148936170213
1492500,10188,3,0,0,0,2,0.015957446808510637
1492500,24385,1,0,0,0,12,0.005319148936170213
1492500,14261,1,0,0,0,2,0.005319148936170213
1492500,3567,1,0,0,0,15,0.005319148936170213
1492500,17060,2,0,0,0,12,0.010638297872340425
1492500,4300,1,0,0,0,17,0.005319148936170213
1492500,21865,1,0,0,0,9,0.005319148936170213
1492500,16821,2,0,0,0,20,0.010638297872340425
1492500,4040,1,0,0,0,22,0.005319148936170213
1492500,3536,1,0,0,0,13,0.005319148936170213
1492500,5896,1,0,0,0,18,0.005319148936170213
1492500,27508,1,0,0,0,2,0.005319148936170213
1492500,175,2,0,0,0,15,0.010638297872340425
1492500,13375,1,0,0,0,2,0.005319148936170213
1492500,21110,1,0,0,0,2,0.005319148936170213
1492500,16110,4,0,0,0,7,0.02127659574468085
1492500,21788,2,0,0,0,8,0.010638297872340425
1492500,1512,2,0,0,0,7,0.010638297872340425
1492500,5661,1,0,0,0,2,0.005319148936170213
1492500,10269,1,0,0,0,12,0.005319148936170213
1492500,5876,1,0,0,0,17,0.005319148936170213
1492500,21503,1,0,0,0,22,0.005319148936170213
1492500,7868,8,0,0,0,5,0.0425531914893617
1492500,5437,3,0,0,0,28,0.015957446808510637
1492500,8005,3,0,0,0,15,0.015957446808510637
1492500,19381,1,0,0,0,18,0.005319148936170213
1492500,23604,1,0,0,0,7,0.005319148936170213
1492500,19973,1,0,0,0,16,0.005319148936170213
1492500,1337,1,0,0,0,29,0.005319148936170213
1492500,26712,1,0,0,0,17,0.005319148936170213
1492500,2916,3,0,0,0,30,0.015957446808510637
1492500,16406,3,0,0,0,4,0.015957446808510637
1528500,7059,5,0,1,0,16,0.026595744680851064
1528500,26563,3,0,1,0,11,0.015957446808510637
1528500,6171,2,0,0,0,3,0.010638297872340425
1528500,29265,1,0,0,0,3,0.005319148936170213
1528500,12541,2,0,0,0,28,0.010638297872340425
1528500,18466,4,1,0,0,18,0.026595744680851064
1528500,28855,4,0,0,0,23,0.02127659574468085
1528500,11482,2,0,0,0,24,0.010638297872340425
1528500,28535,1,0,0,0,17,0.005319148936170213
1528500,15114,3,0,0,0,14,0.015957446808510637
1528500,12395,1,0,0,0,14,0.005319148936170213
1528500,23739,1,0,0,0,14,0.005319148936170213
1528500,26994,1,0,0,0,25,0.005319148936170213
1528500,15320,5,0,0,0,22,0.026595744680851064
1528500,8966,1,0,0,0,25,0.005319148936170213
1528500,13998,4,0,0,0,22,0.02127659574468085
1528500,22900,1,0,0,0,25,0.005319148936170213
1528500,7038,1,0,0,0,14,0.005319148936170213
1528500,5848,1,0,0,0,16,0.005319148936170213
1528500,28570,1,0,0,0,14,0.005319148936170213
1528500,8420,3,0,0,0,11,0.015957446808510637
1528500,5799,20,2,0,0,9,0.11702127659574468
1528500,5639,1,0,0,0,14,0.005319148936170213
1528500,8122,1,0,0,0,14,0.005319148936170213
1528500,20800,6,0,0,0,23,0.031914893617021274
1528500,23698,1,0,0,0,16,0.005319148936170213
1528500,27875,1,0,0,0,9,0.005319148936170213
1528500,22094,1,0,0,0,7,0.005319148936170213
1528500,23781,26,1,0,0,11,0.14361702127659576
1528500,27179,1,0,0,0,16,0.005319148936170213
1528500,25634,1,0,0,0,16,0.005319148936170213
1528500,1831,1,0,0,0,17,0.005319148936170213
1528500,13020,2,0,0,0,3,0.010638297872340425
1528500,9210,1,0,0,0,22,0.005319148936170213
1528500,18736,6,1,0,0,9,0.03723404255319149
1528500,1106,1,0,0,0,25,0.005319148936170213
1528500,10840,4,0,0,0,14,0.02127659574468085
1528500,23308,1,0,0,0,8,0.005319148936170213
1528500,10329,1,0,0,0,3,0.005319148936170213
1528500,13737,1,0,0,0,21,0.005319148936170213
1528500,7490,3,0,0,0,27,0.015957446808510637
1528500,23531,1,0,0,0,24,0.005319148936170213
1528500,1151,1,0,0,0,16,0.005319148936170213
1528500,19539,1,0,0,0,22,0.005319148936170213
1528500,22280,3,1,0,0,23,0.02127659574468085
1528500,21092,14,1,0,0,4,0.0797872340425532
1528500,19859,2,0,0,0,24,0.010638297872340425
1792000,18886,1,0,0,0,30,0.005319148936170213
1792000,14292,1,0,0,0,30,0.005319148936170213
1792000,27544,1,0,0,0,22,0.005319148936170213
1792000,10176,2,0,0,0,15,0.010638297872340425
1792000,27739,4,0,0,0,22,0.02127659574468085
1792000,13909,1,0,0,0,25,0.005319148936170213
1792000,15663,1,0,0,0,23,0.005319148936170213
1792000,19514,1,0,0,0,20,0.005319148936170213
1792000,21121,1,0,0,0,22,0.005319148936170213
1792000,7297,1,0,0,0,14,0.005319148936170213
1792000,15018,1,0,0,0,14,0.005319148936170213
1792000,8978,1,0,0,0,22,0.005319148936170213
1792000,29265,1,0,0,0,27,0.005319148936170213
1792000,9912,1,0,0,0,29,0.005319148936170213
1792000,29099,3,0,0,0,22,0.015957446808510637
1792000,1712,1,0,0,0,22,0.005319148936170213
1792000,7090,10,0,0,0,28,0.05319148936170213
1792000,17582,1,0,0,0,30,0.005319148936170213
1792000,26298,1,0,0,0,29,0.005319148936170213
1792000,13390,27,0,0,0,1,0.14361702127659576
1792000,11380,1,0,0,0,20,0.005319148936170213
1792000,24032,4,0,0,0,30,0.02127659574468085
1792000,12586,2,0,0,0,20,0.010638297872340425
1792000,1115,1,0,0,0,27,0.005319148936170213
1792000,28481,4,0,0,0,12,0.02127659574468085
1792000,8296,1,0,0,0,25,0.005319148936170213
1792000,5157,2,0,0,0,22,0.010638297872340425
1792000,18824,1,0,0,0,25,0.005319148936170213
1792000,1253,1,0,0,0,25,0.005319148936170213
1792000,24194,2,0,0,0,14,0.010638297872340425
1792000,20408,1,0,0,0,22,0.005319148936170213
1792000,4913,1,0,0,0,24,0.005319148936170213
1792000,11793,1,0,0,0,29,0.005319148936170213
1792000,15934,1,0,0,0,16,0.005319148936170213
1792000,12812,1,0,0,0,15,0.005319148936170213
1792000,5573,1,0,0,0,28,0.005319148936170213
1792000,12996,1,0,0,0,22,0.005319148936170213
1792000,18982,1,0,0,0,1,0.005319148936170213
1792000,15019,1,0,0,0,28,0.005319148936170213
1792000,15233,1,0,0,0,15,0.005319148936170213
1792000,25260,1,0,0,0,29,0.005319148936170213
1792000,26699,1,0,0,0,1,0.005319148936170213
1792000,4443,1,0,0,0,1,0.005319148936170213
1792000,8991,1,0,0,0,29,0.005319148936170213
2316250,251,1,0,0,0,2,0.005319148936170213
2316250,25086,1,0,0,0,1,0.005319148936170213
2316250,19573,1,0,0,0,29,0.005319148936170213
2316250,28463,2,0,0,0,21,0.010638297872340425
2316250,28662,2,1,0,0,9,0.015957446808510637
2316250,12271,1,0,0,0,9,0.005319148936170213
2316250,18630,2,0,0,0,8,0.010638297872340425
2316250,15065,3,1,0,0,7,0.02127659574468085
2316250,9632,1,0,0,0,22,0.005319148936170213
2316250,18730,1,0,0,0,22,0.005319148936170213
2316250,26576,1,0,0,0,14,0.005319148936170213
2316250,1390,3,1,0,0,16,0.02127659574468085
2316250,4452,1,0,0,0,8,0.005319148936170213
2316250,9657,2,1,0,0,15,0.015957446808510637
2316250,6621,2,1,0,0,4,0.015957446808510637
2316250,17470,1,0,0,0,8,0.005319148936170213
2316250,18697,1,0,0,0,18,0.005319148936170213
2316250,949,18,0,0,0,3,0.09574468085106383
2316250,26288,2,2,0,0,11,0.02127659574468085
2316250,17446,1,0,0,0,8,0.005319148936170213
2316250,19095,1,0,0,0,29,0.005319148936170213
2316250,679,7,0,0,0,3,0.03723404255319149
2316250,19632,1,0,0,0,17,0.005319148936170213
2316250,28135,1,0,0,0,9,0.005319148936170213
2316250,4571,1,0,0,0,10,0.005319148936170213
2316250,14020,1,0,0,0,9,0.005319148936170213
2557000,7868,1,0,0,0,30,0.005319148936170213
2557000,15761,1,0,0,0,22,0.005319148936170213
2557000,7105,2,0,0,0,30,0.010638297872340425
2557000,11363,1,0,0,0,30,0.005319148936170213
2557000,25526,1,0,0,0,8,0.005319148936170213
2557000,3740,1,0,0,0,21,0.005319148936170213
3317500,8446,2,0,1,0,11,0.010638297872340425
3317500,17657,2,0,2,0,9,0.010638297872340425
3317500,22947,1,0,0,0,8,0.005319148936170213
3317500,24848,1,0,0,0,7,0.005319148936170213
3317500,29465,3,0,0,0,22,0.015957446808510637
3317500,22898,1,0,0,0,2,0.005319148936170213
3317500,16926,1,0,0,0,23,0.005319148936170213
3317500,24831,1,0,0,0,9,0.005319148936170213
3317500,12910,1,0,0,0,25,0.005319148936170213
3317500,24498,1,0,0,0,29,0.005319148936170213
3317500,27514,42,1,0,0,16,0.22872340425531915
3317500,5086,1,0,0,0,9,0.005319148936170213
3317500,11864,3,1,0,0,23,0.02127659574468085
3317500,22393,1,0,0,0,3,0.005319148936170213
3317500,21593,2,0,0,0,18,0.010638297872340425
3317500,23781,1,0,0,0,14,0.005319148936170213
3317500,155,4,0,0,0,3,0.02127659574468085
3317500,7868,1,0,0,0,16,0.005319148936170213
3317500,14261,2,0,0,0,2,0.010638297872340425
3317500,3032,4,1,0,0,21,0.026595744680851064
3317500,19941,1,0,0,0,7,0.005319148936170213
3317500,23878,1,0,0,0,1,0.005319148936170213
3317500,8261,10,1,0,0,15,0.05851063829787234
3317500,1731,1,0,0,0,19,0.005319148936170213
3317500,14525,1,0,0,0,1,0.005319148936170213
3317500,24616,1,0,0,0,17,0.005319148936170213
3317500,2260,1,0,1,0,25,0.005319148936170213
3317500,24542,4,0,0,0,24,0.02127659574468085
3317500,4338,1,0,1,0,11,0.005319148936170213
3317500,5116,1,0,0,0,23,0.005319148936170213
3317500,9111,5,0,0,0,14,0.026595744680851064
3317500,13998,1,0,0,0,22,0.005319148936170213
3317500,14482,2,0,0,0,8,0.010638297872340425
3317500,21533,1,0,0,0,2,0.005319148936170213
3317500,21785,1,0,1,0,25,0.005319148936170213
3317500,3151,1,0,0,0,21,0.005319148936170213
3317500,17446,4,0,0,0,1,0.02127659574468085
3317500,29203,1,0,0,0,9,0.005319148936170213
3317500,4510,1,0,0,0,15,0.005319148936170213
3317500,28135,1,0,0,0,29,0.005319148936170213
417250,3627,4,0,0,0,8,0.02127659574468085
417250,9549,5,0,0,0,8,0.026595744680851064
417250,12068,6,2,0,0,8,0.0425531914893617
417250,21838,0,1,0,0,27,0.005319148936170213
417250,29265,1,0,0,0,8,0.005319148936170213
417250,28370,1,0,0,0,8,0.005319148936170213
4378500,1966,2,0,0,0,20,0.010638297872340425
4378500,8689,3,0,0,0,4,0.015957446808510637
4378500,11857,4,1,0,0,19,0.026595744680851064
