uid,bid,flag,click,buy,fav,cart,diff_day,normalization
9839750,22524,0,3,0,0,0,19,0.00683371298405467
9839750,26754,0,2,0,0,0,24,0.004555808656036446
9839750,7868,0,2,0,0,0,19,0.004555808656036446
9839750,7160,0,1,0,0,0,24,0.002277904328018223
9839750,8719,0,3,0,0,0,23,0.00683371298405467
9839750,21838,0,1,0,0,0,19,0.002277904328018223
9839750,27458,0,2,0,0,0,15,0.004555808656036446
9839750,29301,0,1,0,0,0,19,0.002277904328018223
9839750,20470,0,1,0,0,0,19,0.002277904328018223
9839750,7492,0,1,0,0,0,24,0.002277904328018223
9839750,18167,0,2,1,0,0,11,0.00683371298405467
9839750,8662,0,4,0,0,0,32,0.009111617312072893
10972250,12491,0,4,1,0,0,24,0.011389521640091117
10972250,13672,0,22,1,1,0,36,0.05239179954441914
10972250,23779,1,2,0,1,0,7,0.004555808656036446
10972250,24892,0,1,0,0,0,25,0.002277904328018223
11158000,21672,0,1,0,0,0,43,0.002277904328018223
11158000,6947,0,1,0,0,0,24,0.002277904328018223
11158000,20340,0,1,0,0,0,61,0.002277904328018223
11158000,18805,0,1,0,0,0,21,0.002277904328018223
11158000,1909,0,1,0,0,0,57,0.002277904328018223
11158000,360,0,5,1,0,0,22,0.01366742596810934
11158000,5661,0,1,0,0,0,57,0.002277904328018223
11158000,9611,0,1,0,0,0,36,0.002277904328018223
11158000,22547,0,1,0,0,0,37,0.002277904328018223
11158000,27060,0,2,0,0,0,58,0.004555808656036446
11158000,12410,0,1,0,0,0,58,0.002277904328018223
11158000,24565,0,8,0,0,1,36,0.02050113895216401
11158000,634,0,2,0,0,0,36,0.004555808656036446
11158000,15624,0,1,0,0,0,37,0.002277904328018223
11158000,489,0,1,0,0,0,17,0.002277904328018223
11158000,9829,0,1,0,0,0,31,0.002277904328018223
11158000,14902,0,1,0,0,0,37,0.002277904328018223
11158000,18024,0,2,0,0,0,23,0.004555808656036446
11158000,20484,0,2,0,0,0,36,0.004555808656036446
11158000,25169,0,6,1,0,0,6,0.015945330296127564
11158000,17599,0,1,0,0,0,57,0.002277904328018223
11158000,4775,0,1,0,0,0,33,0.002277904328018223
11158000,22836,0,5,0,0,0,48,0.011389521640091117
11158000,21930,0,2,1,0,0,19,0.00683371298405467
11158000,10165,0,2,0,0,0,36,0.004555808656036446
11158000,22971,0,1,0,0,0,61,0.002277904328018223
11158000,7105,0,3,0,0,0,17,0.00683371298405467
11158000,5429,0,1,0,0,0,36,0.002277904328018223
11158000,28855,0,1,0,0,0,36,0.002277904328018223
11158000,19238,0,1,0,0,0,36,0.002277904328018223
11158000,24196,0,1,0,0,0,51,0.002277904328018223
11158000,22749,0,1,0,0,0,35,0.002277904328018223
11158000,15102,0,1,0,0,0,31,0.002277904328018223
11158000,13394,0,2,0,0,0,35,0.004555808656036446
11158000,1362,0,1,0,0,0,23,0.002277904328018223
11158000,26288,0,2,0,0,0,23,0.004555808656036446
11158000,21657,1,5,0,0,0,15,0.011389521640091117
11158000,5848,0,1,0,0,0,36,0.002277904328018223
11158000,9688,0,1,0,0,0,36,0.002277904328018223
11158000,7260,0,1,0,0,0,36,0.002277904328018223
11158000,26404,0,1,0,0,0,1,0.002277904328018223
11158000,14855,0,1,0,0,0,58,0.002277904328018223
11158000,19514,0,1,0,0,0,55,0.002277904328018223
11158000,8630,0,1,0,0,0,20,0.002277904328018223
11158000,17710,0,1,0,0,0,36,0.002277904328018223
11158000,13799,0,1,0,0,0,36,0.002277904328018223
11158000,11759,0,1,0,0,0,37,0.002277904328018223
11158000,12977,0,2,0,0,0,11,0.004555808656036446
11158000,4571,0,2,0,0,0,35,0.004555808656036446
11158000,530,0,5,0,0,0,29,0.011389521640091117
11158000,27791,0,1,0,0,0,24,0.002277904328018223
11158000,5043,0,7,1,0,0,23,0.018223234624145785
11158000,8792,0,1,0,0,0,24,0.002277904328018223
11158000,15915,0,1,0,0,0,36,0.002277904328018223
11158000,23779,0,1,0,0,0,15,0.002277904328018223
11158000,24892,0,1,0,0,0,43,0.002277904328018223
11494250,8816,0,1,0,0,0,49,0.002277904328018223
11494250,27509,0,18,0,0,0,25,0.04100227790432802
11734000,15874,0,2,0,0,0,47,0.004555808656036446
11734000,24061,0,1,0,0,0,46,0.002277904328018223
11734000,16009,0,1,0,0,0,58,0.002277904328018223
11734000,5863,0,1,0,0,0,25,0.002277904328018223
11734000,6767,0,6,0,0,0,58,0.01366742596810934
11734000,25637,0,1,0,0,0,49,0.002277904328018223
11734000,16126,0,1,0,0,0,23,0.002277904328018223
11734000,5848,0,3,0,0,0,49,0.00683371298405467
11734000,29099,0,1,0,0,0,2,0.002277904328018223
11734000,8978,0,1,0,0,0,41,0.002277904328018223
11734000,24178,0,1,0,0,0,20,0.002277904328018223
11734000,1273,0,2,0,0,0,24,0.004555808656036446
11734000,13450,0,3,0,0,0,10,0.00683371298405467
11734000,16807,0,1,0,0,0,26,0.002277904328018223
11734000,26464,0,2,0,0,0,58,0.004555808656036446
11734000,14942,0,1,0,0,0,36,0.002277904328018223
11734000,2429,0,2,0,0,0,25,0.004555808656036446
11734000,8232,0,1,0,0,0,24,0.002277904328018223
11734000,19692,0,1,0,0,0,58,0.002277904328018223
11734000,6918,0,1,0,0,0,36,0.002277904328018223
11734000,26546,0,8,1,0,0,49,0.02050113895216401
11734000,10225,0,1,0,0,0,10,0.002277904328018223
11734000,26788,0,2,0,0,0,25,0.004555808656036446
11734000,8719,0,1,0,0,0,42,0.002277904328018223
11734000,28985,0,10,1,0,0,18,0.025056947608200455
11734000,12606,0,1,0,0,0,46,0.002277904328018223
11734000,5328,0,1,0,0,0,58,0.002277904328018223
11734000,17945,0,1,0,0,0,58,0.002277904328018223
11734000,18630,0,2,0,0,0,50,0.004555808656036446
11734000,27600,0,2,0,0,0,8,0.004555808656036446
11734000,10745,0,1,0,0,0,49,0.002277904328018223
11734000,28481,0,3,0,0,0,24,0.00683371298405467
11734000,14261,0,2,0,0,0,46,0.004555808656036446
11734000,3390,0,2,0,0,0,52,0.004555808656036446
11734000,23145,0,7,0,0,0,18,0.015945330296127564
11734000,19829,0,7,0,0,0,36,0.015945330296127564
11734000,16296,0,8,0,0,0,13,0.018223234624145785
11734000,4834,0,7,0,0,0,45,0.015945330296127564
11734000,28280,0,1,0,0,0,47,0.002277904328018223
11734000,7868,0,7,0,0,0,37,0.015945330296127564
11734000,2722,0,1,0,0,0,25,0.002277904328018223
11734000,679,0,31,0,0,0,12,0.07061503416856492
11734000,7747,0,8,1,0,0,25,0.02050113895216401
11734000,5469,0,1,0,0,0,12,0.002277904328018223
11737250,19453,0,1,0,0,0,8,0.002277904328018223
11782250,7127,0,10,1,0,0,24,0.025056947608200455
11782250,13749,0,1,0,0,0,24,0.002277904328018223
2006000,15534,0,1,0,0,0,13,0.002277904328018223
2006000,28008,0,1,0,0,0,28,0.002277904328018223
2006000,29022,0,1,0,0,0,28,0.002277904328018223
2006000,21838,0,1,0,0,0,23,0.002277904328018223
2006000,25372,0,1,0,0,0,9,0.002277904328018223
2088000,10949,0,12,2,0,0,1,0.03189066059225513
2088000,6839,0,1,0,0,0,30,0.002277904328018223
2088000,21372,0,1,0,0,0,30,0.002277904328018223
2088000,23549,0,3,0,0,0,26,0.00683371298405467
2088000,2198,0,5,2,0,0,11,0.015945330296127564
2088000,13020,0,4,1,0,0,17,0.011389521640091117
2088000,25332,0,2,0,0,0,29,0.004555808656036446
2088000,7208,0,1,0,0,0,28,0.002277904328018223
2088000,28662,0,2,0,0,0,32,0.004555808656036446
2088000,28276,0,1,0,0,0,28,0.002277904328018223
2088000,10014,0,3,0,0,0,24,0.00683371298405467
2088000,138,0,1,0,0,0,28,0.002277904328018223
2088000,4220,0,1,0,0,0,55,0.002277904328018223
2088000,4662,0,1,0,0,0,27,0.002277904328018223
2088000,16556,0,13,0,0,0,24,0.029612756264236904
2088000,3555,0,3,0,0,0,15,0.00683371298405467
2088000,19922,0,1,0,0,0,26,0.002277904328018223
2088000,20078,0,1,0,0,0,46,0.002277904328018223
2088000,27615,0,5,0,0,0,23,0.011389521640091117
2088000,26149,0,2,0,0,0,25,0.004555808656036446
2088000,21110,0,1,0,0,0,8,0.002277904328018223
2088000,5131,0,1,0,0,0,24,0.002277904328018223
2088000,13247,0,0,1,0,0,53,0.002277904328018223
2088000,10410,0,5,0,0,0,24,0.011389521640091117
2088000,18765,0,1,0,0,0,28,0.002277904328018223
2088000,13793,0,1,0,0,0,50,0.002277904328018223
2088000,10948,0,3,0,0,0,15,0.00683371298405467
2088000,13070,0,1,0,0,0,40,0.002277904328018223
2088000,25349,0,0,1,0,0,53,0.002277904328018223
2088000,25079,0,12,0,0,1,26,0.029612756264236904
2088000,8226,0,1,0,0,0,28,0.002277904328018223
2088000,20388,0,2,0,0,0,31,0.004555808656036446
2088000,25390,0,1,0,0,0,31,0.002277904328018223
2088000,14596,0,1,0,0,0,8,0.002277904328018223
2088000,21991,0,4,0,0,0,46,0.009111617312072893
2088000,19540,0,0,1,0,0,53,0.002277904328018223
2088000,1737,0,2,0,0,0,51,0.004555808656036446
2088000,18167,0,4,0,0,0,11,0.009111617312072893
2088000,14581,0,1,0,0,0,48,0.002277904328018223
2088000,25694,0,1,0,0,0,26,0.002277904328018223
2088000,2655,0,1,0,0,0,24,0.002277904328018223
2088000,26614,0,1,0,0,0,1,0.002277904328018223
2088000,1962,0,1,0,0,0,54,0.002277904328018223
2088000,17060,0,1,0,0,0,27,0.002277904328018223
2088000,17081,0,2,0,0,0,31,0.004555808656036446
2088000,17431,0,8,0,0,0,24,0.018223234624145785
2088000,28184,0,1,0,0,0,25,0.002277904328018223
2088000,3720,0,1,0,0,0,1,0.002277904328018223
3396250,25770,0,1,0,0,0,24,0.002277904328018223
3396250,20956,0,1,0,0,0,24,0.002277904328018223
3396250,17920,0,1,0,0,0,50,0.002277904328018223
3396250,15138,0,3,1,0,0,42,0.009111617312072893
3396250,21838,0,1,0,0,0,6,0.002277904328018223
3396250,8529,0,1,0,0,0,16,0.002277904328018223
3396250,25309,0,2,0,0,0,43,0.004555808656036446
3396250,13749,0,1,0,0,0,28,0.002277904328018223
3396250,4078,0,1,0,0,0,40,0.002277904328018223
3396250,3863,0,1,0,0,0,28,0.002277904328018223
3396250,2971,0,1,0,0,0,6,0.002277904328018223
3396250,16939,0,1,1,0,0,51,0.004555808656036446
3396250,5539,0,1,0,0,0,28,0.002277904328018223
3396250,25090,0,3,0,0,0,31,0.00683371298405467
3846250,2935,0,1,0,0,0,47,0.002277904328018223
3846250,9645,0,3,0,0,0,54,0.00683371298405467
3846250,2257,0,2,0,0,0,4,0.004555808656036446
3846250,18805,0,1,0,0,0,18,0.002277904328018223
3846250,1912,0,8,0,0,0,54,0.018223234624145785
3846250,24848,0,4,0,0,0,23,0.009111617312072893
3846250,23143,0,133,2,0,0,3,0.30751708428246016
3846250,16550,0,1,0,0,0,54,0.002277904328018223
3846250,1080,0,6,1,0,0,45,0.015945330296127564
3846250,21110,0,1,0,0,0,4,0.002277904328018223
3846250,12220,0,3,0,0,0,46,0.00683371298405467
3846250,2826,0,0,1,0,0,20,0.002277904328018223
3846250,11882,0,56,9,0,0,4,0.1480637813211845
3846250,25372,0,1,0,0,0,4,0.002277904328018223
4115500,18024,0,1,0,0,0,32,0.002277904328018223
4115500,21899,0,3,1,0,0,55,0.009111617312072893
4115500,27499,0,1,0,0,0,12,0.002277904328018223
4115500,3888,0,3,0,0,0,40,0.00683371298405467
4115500,26619,0,5,1,0,0,3,0.01366742596810934
4115500,2826,0,1,0,0,0,29,0.002277904328018223
4370750,16343,0,3,1,0,0,6,0.009111617312072893
4370750,16348,0,1,0,0,0,20,0.002277904328018223
4370750,20831,0,1,0,0,0,55,0.002277904328018223
4370750,18912,0,2,0,0,0,42,0.004555808656036446
4370750,3273,0,1,0,0,0,20,0.002277904328018223
4370750,24088,0,3,0,0,0,41,0.00683371298405467
4370750,28824,0,1,0,0,0,42,0.002277904328018223
4370750,26315,0,1,0,0,0,41,0.002277904328018223
4370750,14294,0,1,0,0,0,24,0.002277904328018223
4370750,17058,0,2,0,1,0,24,0.004555808656036446
4370750,27155,0,1,0,0,0,12,0.002277904328018223
4370750,7652,0,1,0,0,0,42,0.002277904328018223
4370750,13494,0,1,0,0,0,55,0.002277904328018223
4370750,9053,0,6,0,0,0,40,0.01366742596810934
4370750,22993,0,1,0,0,0,41,0.002277904328018223
4370750,14373,0,1,0,0,0,24,0.002277904328018223
4370750,1666,0,200,2,1,0,4,0.4601366742596811
4370750,27791,0,1,0,0,0,24,0.002277904328018223
4370750,2655,0,3,0,0,0,42,0.00683371298405467
65500,25009,0,1,0,0,0,6,0.002277904328018223
65500,23448,0,1,0,0,0,6,0.002277904328018223
65500,23389,0,2,0,0,0,40,0.004555808656036446
65500,130,0,1,0,0,0,5,0.002277904328018223
65500,11849,0,1,0,0,0,37,0.002277904328018223
65500,22547,0,2,0,0,0,5,0.004555808656036446
65500,14573,0,2,0,0,0,13,0.004555808656036446
65500,2452,0,2,1,0,0,6,0.00683371298405467
65500,9079,0,1,0,0,0,5,0.002277904328018223
65500,4324,0,1,0,0,0,22,0.002277904328018223
65500,6621,0,1,0,0,0,2,0.002277904328018223
65500,24975,0,1,0,0,0,20,0.002277904328018223
65500,17597,0,1,0,0,0,20,0.002277904328018223
65500,18886,0,2,0,0,0,1,0.004555808656036446
65500,15820,0,1,0,0,0,46,0.002277904328018223
65500,16303,0,1,0,0,0,60,0.002277904328018223
65500,17396,0,1,0,0,0,55,0.002277904328018223
65500,24195,0,2,0,0,0,49,0.004555808656036446
65500,5876,0,1,0,0,0,6,0.002277904328018223
65500,6152,0,7,2,0,0,5,0.02050113895216401
65500,7090,0,1,0,0,0,16,0.002277904328018223
65500,17421,0,1,0,0,0,6,0.002277904328018223
65500,21094,0,1,0,0,0,29,0.002277904328018223
65500,3438,0,3,0,0,0,33,0.00683371298405467
65500,20180,0,5,0,0,0,5,0.011389521640091117
65500,3308,0,1,0,0,0,29,0.002277904328018223
65500,18758,0,1,0,0,0,7,0.002277904328018223
65500,6473,0,1,0,0,0,22,0.002277904328018223
65500,28174,0,1,0,0,0,56,0.002277904328018223
65500,25099,0,1,0,0,0,6,0.002277904328018223
65500,9988,0,1,0,0,0,13,0.002277904328018223
65500,27508,0,1,0,0,0,16,0.002277904328018223
65500,3677,0,1,0,0,0,16,0.002277904328018223
65500,22371,0,1,0,0,0,15,0.002277904328018223
65500,29392,0,2,0,0,0,6,0.004555808656036446
65500,8173,0,1,0,0,0,7,0.002277904328018223
65500,28463,0,4,0,0,0,5,0.009111617312072893
65500,29547,0,1,0,0,0,13,0.002277904328018223
65500,4775,0,3,0,0,0,35,0.00683371298405467
65500,11592,0,1,0,0,0,1,0.002277904328018223
65500,5736,0,1,0,0,0,36,0.002277904328018223
65500,15065,0,1,0,0,0,35,0.002277904328018223
65500,6961,0,1,0,0,0,56,0.002277904328018223
65500,22533,0,1,0,0,0,2,0.002277904328018223
65500,5268,0,1,0,0,0,35,0.002277904328018223
65500,22147,0,1,0,0,0,5,0.002277904328018223
65500,19855,0,2,0,0,0,50,0.004555808656036446
65500,7061,0,1,0,0,0,5,0.002277904328018223
65500,2963,0,1,0,0,0,7,0.002277904328018223
65500,25494,0,2,0,0,0,2,0.004555808656036446
65500,21728,0,1,0,0,0,23,0.002277904328018223
65500,19421,0,2,0,0,0,51,0.004555808656036446
65500,25086,0,1,0,0,0,7,0.002277904328018223
65500,3586,0,1,0,0,0,5,0.002277904328018223
65500,23793,0,1,0,0,0,13,0.002277904328018223
65500,24341,0,1,0,0,0,29,0.002277904328018223
65500,15018,0,1,0,0,0,49,0.002277904328018223
65500,8978,0,2,0,0,0,12,0.004555808656036446
65500,23669,0,1,0,0,0,35,0.002277904328018223
65500,17606,0,2,0,0,0,12,0.004555808656036446
65500,3371,0,1,0,0,0,22,0.002277904328018223
65500,9846,0,1,0,0,0,12,0.002277904328018223
65500,19381,0,1,0,0,0,50,0.002277904328018223
65500,2374,0,1,0,0,0,35,0.002277904328018223
65500,26860,0,1,0,0,0,35,0.002277904328018223
65500,21186,0,1,0,0,0,49,0.002277904328018223
65500,7417,0,1,0,0,0,14,0.002277904328018223
65500,2198,0,1,0,0,0,5,0.002277904328018223
65500,24196,0,7,1,0,0,26,0.018223234624145785
65500,26404,0,2,0,0,0,1,0.004555808656036446
65500,7208,0,1,0,0,0,22,0.002277904328018223
65500,5814,1,1,0,0,0,41,0.002277904328018223
65500,27137,0,2,0,0,0,7,0.004555808656036446
65500,7817,0,1,0,0,0,28,0.002277904328018223
65500,18730,0,3,0,0,0,12,0.00683371298405467
65500,18275,0,3,0,0,0,38,0.00683371298405467
65500,19514,0,1,0,0,0,16,0.002277904328018223
65500,7105,0,3,0,0,0,19,0.00683371298405467
65500,4316,0,1,0,0,0,5,0.002277904328018223
65500,15105,0,1,0,0,0,33,0.002277904328018223
65500,18575,0,2,0,0,0,13,0.004555808656036446
65500,6792,0,1,0,0,0,13,0.002277904328018223
65500,22113,0,1,0,0,0,26,0.002277904328018223
65500,29099,0,38,0,0,0,1,0.08656036446469248
65500,25488,0,2,0,0,0,19,0.004555808656036446
65500,3719,0,1,0,0,0,5,0.002277904328018223
65500,3329,0,1,0,0,0,37,0.002277904328018223
65500,953,0,1,0,0,0,2,0.002277904328018223
65500,23990,0,1,0,0,0,37,0.002277904328018223
65500,18736,0,4,0,1,0,19,0.009111617312072893
65500,12924,0,1,0,0,0,13,0.002277904328018223
65500,19814,0,2,0,0,0,38,0.004555808656036446
65500,14623,0,14,0,0,0,6,0.03189066059225513
65500,21067,0,1,0,0,0,7,0.002277904328018223
65500,29269,0,1,0,0,0,48,0.002277904328018223
65500,19673,0,1,0,0,0,54,0.002277904328018223
65500,24625,0,1,0,0,0,45,0.002277904328018223
65500,6734,0,1,0,0,0,37,0.002277904328018223
65500,7868,0,1,0,0,0,36,0.002277904328018223
65500,17034,0,2,0,0,0,5,0.004555808656036446
65500,25910,0,3,0,0,0,13,0.00683371298405467
65500,12977,0,1,0,0,0,56,0.002277904328018223
65500,4302,0,5,0,0,0,33,0.011389521640091117
65500,18626,0,1,0,0,0,44,0.002277904328018223
65500,3228,0,2,0,0,0,5,0.004555808656036446
65500,16939,0,1,0,0,0,55,0.002277904328018223
8072250,26742,0,1,0,0,0,61,0.002277904328018223
8072250,6098,0,24,2,0,0,15,0.05922551252847381
8072250,22095,0,5,1,0,0,1,0.01366742596810934
8072250,8890,0,1,0,0,0,61,0.002277904328018223
8072250,20484,0,1,0,0,0,61,0.002277904328018223
8072250,21565,0,1,0,0,0,51,0.002277904328018223
8072250,13943,0,1,0,0,0,54,0.002277904328018223
8072250,16428,0,4,0,0,0,54,0.009111617312072893
8072250,749,0,7,1,1,0,15,0.018223234624145785
8072250,1392,0,6,1,0,0,61,0.015945330296127564
8072250,13265,0,1,0,0,0,61,0.002277904328018223
8072250,12977,0,1,1,0,0,35,0.004555808656036446
8072250,25372,0,1,0,1,0,14,0.002277904328018223
1492500,11679,1,2,0,0,0,2,0.004555808656036446
1492500,6918,0,2,0,0,0,7,0.004555808656036446
1492500,3228,0,1,0,0,0,31,0.002277904328018223
1492500,9549,0,1,0,0,0,6,0.002277904328018223
1492500,6903,0,1,0,0,0,26,0.002277904328018223
1492500,13779,0,1,0,0,0,6,0.002277904328018223
1492500,22547,0,1,0,0,0,27,0.002277904328018223
1492500,3627,0,1,0,0,0,13,0.002277904328018223
1492500,26605,0,3,1,0,0,27,0.009111617312072893
1492500,18275,0,1,0,0,0,29,0.002277904328018223
1492500,9620,0,1,0,0,0,27,0.002277904328018223
1492500,4545,0,1,0,0,0,29,0.002277904328018223
1492500,8637,0,3,1,0,0,25,0.009111617312072893
1492500,28641,0,1,0,0,0,28,0.002277904328018223
1492500,7335,0,1,0,0,0,27,0.002277904328018223
1492500,28391,0,2,0,0,0,1,0.004555808656036446
1492500,9162,0,1,0,0,0,29,0.002277904328018223
1492500,6548,0,1,0,0,0,29,0.002277904328018223
1492500,15874,0,1,0,0,0,29,0.002277904328018223
1492500,5310,0,1,0,0,0,26,0.002277904328018223
1492500,26288,0,2,0,0,0,13,0.004555808656036446
1492500,12352,0,4,0,0,0,27,0.009111617312072893
1492500,23793,0,1,0,0,0,35,0.002277904328018223
1492500,7560,0,1,0,0,0,1,0.002277904328018223
1492500,8943,0,1,0,0,0,29,0.002277904328018223
1492500,18805,0,2,0,0,0,31,0.004555808656036446
1492500,5443,0,1,0,0,0,1,0.002277904328018223
1492500,2669,0,1,0,0,0,32,0.002277904328018223
1492500,5696,0,1,0,0,0,8,0.002277904328018223
1492500,10269,0,1,0,0,0,2,0.002277904328018223
1492500,21377,0,5,0,0,0,8,0.011389521640091117
1492500,25733,0,6,0,0,0,22,0.01366742596810934
1492500,9563,0,1,0,0,0,33,0.002277904328018223
1492500,4595,0,1,0,0,0,7,0.002277904328018223
1492500,12977,0,1,0,0,0,31,0.002277904328018223
1492500,28410,0,1,0,0,0,32,0.002277904328018223
1492500,3774,0,1,0,0,0,22,0.002277904328018223
1492500,26754,0,1,0,0,0,7,0.002277904328018223
1492500,8173,0,1,0,0,0,7,0.002277904328018223
1528500,11347,0,1,0,0,0,28,0.002277904328018223
1528500,1329,0,1,0,0,0,56,0.002277904328018223
1528500,414,0,19,0,0,0,29,0.04328018223234624
1528500,29265,0,0,0,1,0,34,0.0
1528500,6961,0,3,0,0,0,56,0.00683371298405467
1528500,26585,0,3,1,0,0,55,0.009111617312072893
1528500,7737,0,2,0,0,0,55,0.004555808656036446
1528500,15543,0,1,0,0,0,19,0.002277904328018223
1528500,21372,0,2,0,0,0,30,0.004555808656036446
1528500,7868,0,1,0,0,0,49,0.002277904328018223
1528500,26801,0,1,0,0,0,3,0.002277904328018223
1528500,28664,0,1,0,0,0,21,0.002277904328018223
1528500,8689,0,1,0,0,0,30,0.002277904328018223
1528500,22749,0,14,3,0,0,20,0.0387243735763098
1528500,24196,0,2,0,0,0,32,0.004555808656036446
1528500,16436,0,1,0,0,0,3,0.002277904328018223
1528500,14261,0,1,0,0,0,35,0.002277904328018223
1528500,23487,0,1,0,0,0,21,0.002277904328018223
1528500,26665,0,1,0,0,0,35,0.002277904328018223
1528500,1505,0,1,1,1,0,55,0.004555808656036446
1528500,16944,0,1,0,0,0,28,0.002277904328018223
1528500,18879,0,3,0,0,0,58,0.00683371298405467
1528500,5254,0,1,0,0,0,35,0.002277904328018223
1528500,7105,0,2,0,0,0,55,0.004555808656036446
1528500,22393,0,8,0,0,0,55,0.018223234624145785
1528500,20979,0,1,0,0,0,8,0.002277904328018223
1528500,7096,0,2,0,0,0,23,0.004555808656036446
1528500,19514,0,4,0,0,0,55,0.009111617312072893
1528500,21067,0,1,0,0,0,56,0.002277904328018223
1528500,4758,0,1,0,0,0,55,0.002277904328018223
1528500,18730,0,1,0,0,0,33,0.002277904328018223
1528500,10329,0,3,0,0,0,35,0.00683371298405467
1528500,17958,0,1,0,0,0,56,0.002277904328018223
1528500,21804,0,1,0,0,0,30,0.002277904328018223
1528500,8739,0,1,0,0,0,22,0.002277904328018223
1528500,6571,0,1,0,0,0,20,0.002277904328018223
1528500,28410,0,1,0,0,0,56,0.002277904328018223
1528500,14486,0,1,0,0,0,23,0.002277904328018223
1528500,22319,0,1,0,0,0,29,0.002277904328018223
1528500,15116,0,1,0,0,0,23,0.002277904328018223
1528500,12977,0,0,3,0,0,34,0.00683371298405467
1528500,646,0,2,1,0,0,30,0.00683371298405467
1792000,6331,0,1,0,0,0,3,0.002277904328018223
1792000,5814,0,2,0,0,0,18,0.004555808656036446
1792000,2169,0,2,0,0,0,1,0.004555808656036446
1792000,7061,0,1,0,0,0,7,0.002277904328018223
1792000,7089,0,1,0,0,0,20,0.002277904328018223
1792000,18886,0,3,0,0,0,1,0.00683371298405467
1792000,14974,0,1,0,0,0,1,0.002277904328018223
1792000,24975,0,1,0,0,0,20,0.002277904328018223
1792000,20184,0,1,0,0,0,39,0.002277904328018223
1792000,2173,0,2,0,0,0,59,0.004555808656036446
1792000,7825,0,1,0,0,0,15,0.002277904328018223
1792000,23526,0,1,0,0,0,24,0.002277904328018223
1792000,13962,0,1,0,0,0,5,0.002277904328018223
1792000,4262,0,1,0,0,0,9,0.002277904328018223
1792000,14942,0,1,0,0,0,25,0.002277904328018223
1792000,28924,0,6,0,0,0,7,0.01366742596810934
1792000,19796,0,1,0,0,0,26,0.002277904328018223
1792000,11168,0,1,0,0,0,1,0.002277904328018223
1792000,14482,0,1,0,0,0,13,0.002277904328018223
1792000,24971,0,1,0,0,0,30,0.002277904328018223
1792000,882,0,1,0,0,0,5,0.002277904328018223
1792000,11080,0,2,0,0,0,1,0.004555808656036446
1792000,5912,0,1,0,0,0,39,0.002277904328018223
1792000,8570,0,1,0,0,0,29,0.002277904328018223
1792000,20015,0,1,0,0,0,48,0.002277904328018223
1792000,28631,0,1,0,0,0,38,0.002277904328018223
1792000,8038,0,2,0,0,0,48,0.004555808656036446
1792000,22,0,1,0,0,0,2,0.002277904328018223
1792000,10988,0,1,0,0,0,24,0.002277904328018223
1792000,25488,0,3,0,0,0,24,0.00683371298405467
1792000,29099,0,1,0,0,0,33,0.002277904328018223
1792000,25311,0,1,0,0,0,23,0.002277904328018223
1792000,395,0,1,0,0,0,27,0.002277904328018223
1792000,6767,0,1,0,0,0,31,0.002277904328018223
1792000,24236,0,3,0,0,0,30,0.00683371298405467
1792000,23878,0,1,0,0,0,16,0.002277904328018223
1792000,19949,0,1,0,0,0,30,0.002277904328018223
1792000,5429,0,1,0,1,0,36,0.002277904328018223
1792000,27272,0,6,0,0,0,19,0.01366742596810934
1792000,16463,0,1,0,0,0,35,0.002277904328018223
1792000,14593,0,1,0,0,0,59,0.002277904328018223
1792000,28770,0,2,0,0,0,56,0.004555808656036446
1792000,24869,0,1,0,0,0,11,0.002277904328018223
1792000,17959,0,1,0,0,0,49,0.002277904328018223
1792000,7868,0,1,0,0,0,21,0.002277904328018223
1792000,28347,0,2,0,0,0,14,0.004555808656036446
1792000,23623,0,17,0,0,0,23,0.0387243735763098
1792000,21672,0,2,0,0,0,35,0.004555808656036446
1792000,20369,0,2,0,0,0,23,0.004555808656036446
1792000,23448,0,2,0,0,0,42,0.004555808656036446
1792000,28504,0,1,0,0,0,19,0.002277904328018223
1792000,2296,0,1,0,0,0,35,0.002277904328018223
1792000,15498,0,1,0,0,0,61,0.002277904328018223
1792000,16140,0,1,0,0,0,49,0.002277904328018223
1792000,19920,0,1,0,0,0,6,0.002277904328018223
1792000,25424,0,2,0,0,0,26,0.004555808656036446
1792000,19574,0,1,0,0,0,26,0.002277904328018223
1792000,12586,0,1,0,0,0,21,0.002277904328018223
1792000,20389,0,2,0,0,0,50,0.004555808656036446
1792000,28790,0,1,0,0,0,26,0.002277904328018223
1792000,9590,0,3,0,0,0,44,0.00683371298405467
1792000,18063,0,3,0,0,0,9,0.00683371298405467
1792000,9709,0,1,0,0,0,8,0.002277904328018223
1792000,743,0,1,0,0,0,61,0.002277904328018223
1792000,20079,0,5,0,0,0,24,0.011389521640091117
1792000,23900,0,1,0,0,0,48,0.002277904328018223
1792000,21067,0,1,0,0,0,26,0.002277904328018223
1792000,23338,0,13,0,0,0,12,0.029612756264236904
1792000,21758,0,3,0,0,0,44,0.00683371298405467
1792000,29269,0,4,0,0,0,19,0.009111617312072893
1792000,6203,0,85,2,0,0,7,0.19817767653758542
1792000,24385,0,2,0,0,0,50,0.004555808656036446
1792000,28481,0,4,0,0,0,40,0.009111617312072893
1792000,12307,0,26,0,0,0,29,0.05922551252847381
1792000,9018,0,1,0,0,0,15,0.002277904328018223
1792000,16110,0,1,0,0,0,36,0.002277904328018223
